mls,status,title,address,city,price,aiEst,tax,carryUtils,mortgageAmt,bed,bath,suite,houseSize,landSize,zoning,power,water,riskFire,riskClimate,distFire,distCity,distGrocery,distHospital,url,img,features,notes,importDate,links,User_Score,User_Note,Spouse_Score,Spouse_Note,Realtor_Score,Realtor_Note
"10365723","Watchlist","Leisure Road Log Home","2462 Leisure Road, Blind Bay, BC V0E 1H1","Blind Bay","1150000","1085000","3834","540","","4","3","Yes","3556","0.42 acres","RS","200amp, Grid","Private","4","2","3.1","1.2","1.5","28.4","https://www.zealty.ca/property/bc/blind-bay/2462-leisure-road-mls_10365723","https://ddfcdn.realtor.ca/listing/TS638961312578900000/reb19/highres/3/10365723_1.jpg","Est. Range: $1,025,000 - $1,150,000. Custom log home, hand-carved totem pole interior, in-law suite, walking distance to beach/marina. Scarcity driven by 'Blind Bay character' and proximity.","","2026-02-13T19:41:43.325Z","","","","","","",""
"10344080","Watchlist","Anglemont Legacy Executive","7750 Golf Course Road, Anglemont, BC V0E 1M8","Anglemont","1149900","1100000","4735","380","","3","3","Potential","2520","0.31 acres","RS","200amp, Grid","Private","5","3","4.5","45","12","75","https://www.zealty.ca/property/bc/anglemont/7750-golf-course-road-mls_10344080","https://ddfcdn.realtor.ca/listing/TS638840480413500000/reb19/highres/0/10344080_1.jpg","Est. Range: $1,050,000 - $1,145,000. Custom 2022 build, 14ft ceilings, 1600sqft of patios, steam shower. Anchor value is the 'as new' condition and unobstructed lake views.","","2026-02-13T19:43:21.213Z","","","","","","",""
"10336709","Watchlist","St. Ives Double Title Estate","8734 & 8738 Squilax Anglemont Road, St. Ives, BC V0E 1M9","St. Ives","2400000","2125000","6800","520","","5","4","Yes","3987","1.25 acres","RS","400amp, Grid","Private","5","3","45","52","28","78","https://www.zealty.ca/property/bc/st-ives/8734-8738-squilax-anglemont-road-mls_10336709","https://ddfcdn.realtor.ca/listing/TS638938855149370000/reb19/highres/9/10336709_1.jpg","Est. Range: $2,000,000 - $2,250,000. Two separate titles, 180ft total frontage, Cummins backup generator. Rarity in the double-title configuration and industrial-grade water system.","","2026-02-13T19:43:34.728Z","","","","","","",""
"10375576","Watchlist","Capri Multi-Residential Estate","645 Capri Road, Enderby, BC V0E 1V3","Enderby","1275000","1150000","3840","520","","4","5","Yes","3100","5.01 acres","NU","200amp, Grid","Well","4","2","6.2","11.5","11.8","22.4","https://www.zealty.ca/property/bc/enderby/645-capri-road-mls_10375576","https://ddfcdn.realtor.ca/listing/TS639064133534430000/reb19/highres/6/10375576_1.jpg","Est. Range: $1,100,000 - $1,200,000. 2 Homes + 2 Shops. Anchor Metric: Dual dwelling utility and high-producing 30 GPM well. Features an oversized detached garage with a 2-bed suite above and a second heated garage.","","2026-02-13T19:48:27.742Z","","","","","","",""
"10360390","Watchlist","Bella Vista Tuscan Rancher","304 Cordon Place, Vernon, BC V1A 1Z9","Vernon","1339000","1200000","6511","390","","3","4","No","3912","0.19 acres","R1","Grid","Municipal","3","2","3.8","6.5","6.2","8.5","https://www.zealty.ca/property/bc/vernon/304-cordon-place-mls_10360390","https://ddfcdn.realtor.ca/listing/TS638914806051270000/reb19/highres/0/10360390_1.jpg","Est. Range: $1,150,000 - $1,250,000. Geothermal utility. Anchor Metric: High-end architectural detail (18' ceilings, stone fireplace, gourmet scullery). List price is 129k below assessment.","","2026-02-13T19:48:37.185Z","","","","","","",""
"10364672","Watchlist","Cypress Ridge Pool Estate","702 Cypress Drive, Coldstream, BC V1B 2X9","Coldstream","1645000","1500000","4971","540","","5","4","No","4269","0.43 acres","R1","200amp, Grid","Municipal","3","2","3.2","4.8","4.5","6.5","https://www.zealty.ca/property/bc/coldstream/702-cypress-drive-mls_10364672","https://ddfcdn.realtor.ca/listing/TS638981174048200000/reb19/highres/2/10364672_1.jpg","Est. Range: $1,450,000 - $1,550,000. Anchor Metric: Backyard utility (Saltwater pool, built-in bar, 0.43ac lot). Professionally renovated with luxury kitchen and massive master walk-in.","","2026-02-13T19:48:44.842Z","","","","","","",""
"10367349","Watchlist","The Rise Custom Cinema","108 Vineyard Way, Vernon, BC V1H 1Z7","Vernon","1695000","1450000","7200","420","","3","5","No","3800","0.22 acres","R1","Grid","Municipal","4","3","4.5","8.5","8.8","10.2","https://www.zealty.ca/property/bc/vernon/108-vineyard-way-mls_10367349","https://ddfcdn.realtor.ca/listing/TS639052981521970000/reb19/highres/9/10367349_1.jpg","Est. Range: $1,400,000 - $1,500,000. Anchor Metric: Tech/Entertainment scarcity (138"" Cinema, Artisan Bar, Wine Cellar, Nano-doors). Features Geothermal heating and three primary suites.","","2026-02-13T19:48:52.186Z","","","","","","",""
"10374416","Watchlist","Graystone Future-Forward Design","7934 Graystone Drive, Coldstream, BC V1B 4A9","Coldstream","1799000","1600000","7966","480","","3","3","No","3761","0.26 acres","R1","200amp, Grid","Municipal","3","2","3.5","5.2","4.8","6.8","https://www.zealty.ca/property/bc/coldstream/7934-graystone-drive-mls_10374416","https://ddfcdn.realtor.ca/listing/TS639056342483470000/reb19/highres/6/10374416_1.jpg","Est. Range: $1,550,000 - $1,650,000. Anchor Metric: Adaptive luxury (Private elevator, 9-zone radiant, barrier-free design). Architecturally unique build with high-efficiency envelope.","","2026-02-13T19:48:59.027Z","","","","","","",""
"10374269","Watchlist","Longacre Pool & Carriage House","1033 Longacre Place, Vernon, BC V1H 1H7","Vernon","1499900","1350000","8280","550","","5","4","Yes","3913","0.30 acres","R1","200amp, Grid","Municipal","3","2","2.8","3.5","3.8","6.2","https://www.zealty.ca/property/bc/vernon/1033-longacre-place-mls_10374269","https://ddfcdn.realtor.ca/listing/TS639054647169400000/reb19/highres/9/10374269_1.jpg","Est. Range: $1,300,000 - $1,400,000. Anchor Metric: Multi-suite utility (300sqft carriage house + basement suite). Executive rancher with heated pool and lane access.","","2026-02-13T19:49:06.376Z","","","","","","",""
"10373370","Watchlist","Chew Road Mega-Residence","7844 Chew Road, Vernon, BC V1B 3N6","Vernon","2599000","2200000","5912","680","","8","4","Yes","4979","4.59 acres","NU","200amp, Grid","Well","5","3","4.2","12.4","11.5","14.2","https://www.zealty.ca/property/bc/vernon/7844-chew-road-mls_10373370","https://ddfcdn.realtor.ca/listing/TS639053837751600000/reb19/highres/0/10373370_1.jpg","Est. Range: $2,100,000 - $2,300,000. Anchor Metric: Bedroom density and acreage scale (8 beds/4.59ac). 2018 build with legal suite, wood-burning fireplace, and significant shop potential.","","2026-02-13T19:49:11.612Z","","","","","","",""
"10359102","Watchlist","Keddleston Ridge Equestrian","7940 Keddleston Road, Vernon, BC V1B 3N4","Vernon","2150000","1950000","1243","480","","4","3","Potential","2835","62.89 acres","NU","200amp, Grid","Well","5","4","8.5","15","14.5","18.5","https://www.zealty.ca/property/bc/vernon/7940-keddleston-road-mls_10359102","https://ddfcdn.realtor.ca/listing/TS639052003195630000/reb19/highres/2/10359102_1.jpg","Est. Range: $1,850,000 - $2,050,000. Anchor Metric: Land scarcity/Subdivision potential (62ac non-ALR). Features a 96x63 barn with 10 stalls and extensive trail systems.","","2026-02-13T19:49:18.512Z","","","","","","",""
"10373369","Watchlist","Mara Highway Income Estate","7704 97a Highway, Mara, BC V0E 2K0","Mara","1500000","1250000","2347","410","","3","2","Potential","1463","6.14 acres","RR","200amp, Grid","Well","5","3","11.5","18.5","16","28.5","https://www.zealty.ca/property/bc/mara/7704-97a-highway-mls_10373369","https://ddfcdn.realtor.ca/listing/TS639051211222230000/reb19/highres/9/10373369_1.jpg","Est. Range: $1,150,000 - $1,350,000. Anchor Metric: Income utility (established campground w/ 9 sites). Includes a rustic main home, detached shop, and carriage house potential.","","2026-02-13T19:49:24.355Z","","","","","","",""
"10373594","Watchlist","Apex Ridge Pool Estate","7185 Apex Drive, Vernon, BC V1B 4E4","Vernon","1474900","1350000","7149","490","","4","3","No","3351","0.24 acres","R1","Grid","Municipal","4","2","4.5","8.5","8.2","10.5","https://www.zealty.ca/property/bc/vernon/7185-apex-drive-mls_10373594","https://ddfcdn.realtor.ca/listing/TS639047832886430000/reb19/highres/4/10373594_1.jpg","Est. Range: $1,300,000 - $1,400,000. Anchor Metric: Modern amenity density (Heated saltwater pool, 11' ceilings, maple cabinetry). Contemporary build with high-end ensuite and extra parking.","","2026-02-13T19:49:29.988Z","","","","","","",""
"10372729","Watchlist","Waterside Shuswap River Estate","70 Waterside Road, Enderby, BC V0E 1V3","Enderby","2395000","2100000","6072","750","","5","3","No","4552","9.14 acres","RR","400amp, Grid","River Intake","4","3","12.4","15.2","15.5","22","https://www.zealty.ca/property/bc/enderby/70-waterside-road-mls_10372729","https://ddfcdn.realtor.ca/listing/TS639047070503100000/reb19/highres/9/10372729_1.jpg","Est. Range: $2,000,000 - $2,200,000. Anchor Metric: 500ft Shuswap River frontage. Massive custom build with commercial-spec kitchen, 36x40 shop, and established red/white varietal fields.","","2026-02-13T19:49:35.644Z","","","","","","",""
"10372923","Watchlist","Kalamalka Road Heritage Stately","9310 Kalamalka Road, Coldstream, BC V1B 1L1","Coldstream","2590000","2250000","5977","680","","4","4","No","4750","4.19 acres","R3","200amp, Grid","Municipal","3","2","2.1","3.5","3.2","5.5","https://www.zealty.ca/property/bc/coldstream/9310-kalamalka-road-mls_10372923","https://ddfcdn.realtor.ca/listing/TS639040889262570000/reb19/highres/3/10372923_1.jpg","Est. Range: $2,150,000 - $2,350,000. Anchor Metric: 1910 Heritage scale/Water access potential. Fully restored estate with detached shop and attached double garage. 284ft frontage.","","2026-02-13T19:51:39.431Z","","","","","","",""
"10372593","Watchlist","Okanagan Landing Waterfront","8291 Okanagan Landing Road, Vernon, BC V1H 1J5","Vernon","2199900","1900000","8200","420","","4","3","No","2160","0.19 acres","R1","200amp, Grid","Municipal","3","3","4.2","8.5","8.2","10.4","https://www.zealty.ca/property/bc/vernon/8291-okanagan-landing-road-mls_10372593","https://ddfcdn.realtor.ca/listing/TS639061866744370000/reb19/highres/3/10372593_1.jpg","Est. Range: $1,800,000 - $2,000,000. Anchor Metric: 66ft of prime Okanagan Lake frontage. Features a brand-new composite dock and updated walkout rancher interior.","","2026-02-13T19:51:47.478Z","","","","","","",""
"10372318","Watchlist","Forsberg Ridge STR Potential","8765 Forsberg Road, Vernon, BC V1B 3M6","Vernon","1599000","1400000","4200","450","","3","3","Yes","3035","17.94 acres","NU","200amp, Grid","Well","5","3","6.8","11.2","11.5","13.2","https://www.zealty.ca/property/bc/vernon/8765-forsberg-road-mls_10372318","https://ddfcdn.realtor.ca/listing/TS639035777268030000/reb19/highres/8/10372318_1.jpg","Est. Range: $1,350,000 - $1,450,000. Anchor Metric: 17ac holding with Airbnb/STR zoning. Roughed-in for second suite. Features a 22x25 workshop and significant city/lake views.","","2026-02-13T19:51:52.754Z","","","","","","",""
"10371769","Watchlist","Foothills View Pool Estate","6905 Foothills Drive, Vernon, BC V1B 4B1","Vernon","1499000","1800000","8744","510","","5","4","Yes","3655","0.21 acres","R1","Grid","Municipal","4","2","2.5","3.5","3.2","5.5","https://www.zealty.ca/property/bc/vernon/6905-foothills-drive-mls_10371769","https://ddfcdn.realtor.ca/listing/TS639030419698800000/reb19/highres/9/10371769_1.jpg","Est. Range: $1,750,000 - $1,850,000. Anchor Metric: Dual lake/city views + high-utility suite. Executive rancher with heated pool, wet bar, and chef's kitchen.","","2026-02-13T19:51:59.712Z","","","","","","",""
"10347842","Watchlist","Jackpine Industrial-Power Acreage","8195 Jackpine Road, Vernon, BC V1B 3M9","Vernon","1660000","1450000","4881","420","","3","3","Potential","3716","4.94 acres","CR2","1200amp, Grid","Well","4","2","4.1","5.5","5.8","7.2","https://www.zealty.ca/property/bc/vernon/8195-jackpine-road-mls_10347842","https://ddfcdn.realtor.ca/listing/TS638929346753330000/reb19/highres/2/10347842_1.jpg","Est. Range: $1,400,000 - $1,500,000. Anchor Metric: 1200amp power infrastructure. 2021 build with ICF lower level and FireSmart clearing. Exceptional utility for manufacturing/high-load tech.","","2026-02-13T19:52:05.022Z","","","","","","",""
"10371315","Watchlist","Braeburn View Middleton Estate","8780 Braeburn Drive, Coldstream, BC V1B 4E5","Coldstream","1649000","1450000","6536","460","","4","3","Potential","2730","0.43 acres","R1","200amp, Grid","Municipal","3","2","2.8","4.5","4.2","6.2","https://www.zealty.ca/property/bc/coldstream/8780-braeburn-drive-mls_10371315","https://ddfcdn.realtor.ca/listing/TS639015877032270000/reb19/highres/5/10371315_1.jpg","Est. Range: $1,400,000 - $1,500,000. Anchor Metric: Middleton Mountain privacy/views. Triple garage and 2 spacious bedrooms on entry level. Breathtaking Kalamalka Lake views.","","2026-02-13T19:52:10.983Z","","","","","","",""
"10340223","Watchlist","Mt Ida Court-Ordered Estate","608 Mt Ida Crescent, Coldstream, BC V1B 3Z6","Coldstream","2690000","2300000","8240","680","","5","4","Potential","5402","0.43 acres","R1","200amp, Grid","Municipal","3","2","2.8","4.5","4.2","6.1","https://www.zealty.ca/property/bc/coldstream/608-mt-ida-crescent-mls_10340223","https://ddfcdn.realtor.ca/listing/TS639038317320970000/reb19/highres/3/10340223_1.jpg","Est. Range: $2,200,000 - $2,400,000. Court-ordered sale. Anchor Metric: High-end build quality (ICF, 5.4k sqft). Features saltwater pool, theatre room, and EV-ready garage.","","2026-02-13T19:52:17.826Z","","","","","","",""
"10370661","Watchlist","Ponderosa Lakefront Trophy","14038 Ponderosa Way, Coldstream, BC V1B 2E8","Coldstream","2995000","2600000","10382","540","","4","3","No","3441","0.41 acres","R1","200amp, Grid","Municipal","3","3","4.1","8.5","8.2","10.4","https://www.zealty.ca/property/bc/coldstream/14038-ponderosa-way-mls_10370661","https://ddfcdn.realtor.ca/listing/TS639004709723130000/reb19/highres/1/10370661_1.jpg","Est. Range: $2,500,000 - $2,700,000. Anchor Metric: Rare Ponderosa Way shoreline access/Dock. Geothermal heating, 3 fireplaces, and custom stone/wood siding.","","2026-02-13T19:52:23.307Z","","","","","","",""
"10370372","Watchlist","Kyro Flat Custom Rancher","384 Kyro Road, Lumby, BC V0E 2G7","Lumby","1372800","1200000","4200","440","","3","3","No","2707","3.90 acres","NU","200amp, Grid","Well","5","3","12","15","15.5","32","https://www.zealty.ca/property/bc/lumby/384-kyro-road-mls_10370372","https://ddfcdn.realtor.ca/listing/TS639002105449100000/reb19/highres/2/10370372_1.jpg","Est. Range: $1,150,000 - $1,250,000. Anchor Metric: Flat usable acreage + massive 27x37 deluxe shop. Gated entrance, sunroom, and games room over double garage.","","2026-02-13T19:52:28.634Z","","","","","","",""
"10362742","Watchlist","Kalavista Prime Niche","12313 Kalavista Drive, Coldstream, BC V1B 1K7","Coldstream","1200000","1050000","3800","320","","2","3","No","1306","0.30 acres","R1","Grid","Municipal","3","2","2.2","1.2","1.5","4.5","https://www.zealty.ca/property/bc/coldstream/12313-kalavista-drive-mls_10362742","https://ddfcdn.realtor.ca/listing/TS638999436140430000/reb19/highres/2/10362742_1.jpg","Est. Range: $1,000,000 - $1,100,000. Anchor Metric: Address/Land Value (Kalavista Drive). Steps from Kal Lake. High potential for custom rebuild or major renovation.","","2026-02-13T19:52:36.884Z","","","","","","",""
"10370079","Watchlist","Furlong A-Frame Forest Retreat","65 Furlong Road, Enderby, BC V0E 1V3","Enderby","1298000","1150000","4991","540","","5","4","Yes","3890","5.14 acres","NU","200amp, Grid","Well","5","4","15.2","25","24.5","35","https://www.zealty.ca/property/bc/enderby/65-furlong-road-mls_10370079","https://ddfcdn.realtor.ca/listing/TS638997697361230000/reb19/highres/9/10370079_1.jpg","Est. Range: $1,100,000 - $1,200,000. Anchor Metric: Rural character/Utility (24x24 workshop + barn). Soaring wood ceilings, wet bar, and fully gated acreage.","","2026-02-13T19:52:42.360Z","","","","","","",""
"10369988","Watchlist","Dormie Place Private Predator","253 Dormie Place, Vernon, BC V1H 1Y5","Vernon","1200000","1050000","5200","420","","4","3","No","2801","0.56 acres","R1","Grid","Municipal","4","3","8.5","15.5","15.2","18.5","https://www.zealty.ca/property/bc/vernon/253-dormie-place-mls_10369988","https://ddfcdn.realtor.ca/listing/TS639039235043870000/reb19/highres/8/10369988_1.jpg","Est. Range: $1,000,000 - $1,100,000. Anchor Metric: Predator Ridge lifestyle/Scarcity of large lots (0.56ac). Features showpiece wine display and golf cart garage.","","2026-02-13T19:52:47.302Z","","","","","","",""
"10352575","Watchlist","Young Road Fertile Farmhouse","2589 Young Road, Spallumcheen, BC V4Y 0L3","Spallumcheen","2275000","2000000","3813","510","","4","2","No","2350","37.00 acres","A1","200amp, Grid","Irrigation Rights","4","2","12","15","14.8","22","https://www.zealty.ca/property/bc/spallumcheen/2589-young-road-mls_10352575","https://ddfcdn.realtor.ca/listing/TS638993245092530000/reb19/highres/5/10352575_1.jpg","Est. Range: $1,900,000 - $2,100,000. Anchor Metric: Agricultural productivity/37 fertile acres. Timeless farmhouse with quartz kitchen and powered pole barn.","","2026-02-13T19:52:54.442Z","","","","","","",""
"10367649","Watchlist","East Vernon Creek-Side Utility","5615 East Vernon Road, Vernon, BC V1B 3K1","Vernon","1299000","1150000","4200","460","","4","3","Potential","2524","0.96 acres","R1","200amp, Grid","Municipal","4","3","2.5","3.1","3.4","4.8","https://www.zealty.ca/property/bc/vernon/5615-east-vernon-road-mls_10367649","https://ddfcdn.realtor.ca/listing/TS638981379701070000/reb19/highres/9/10367649_1.jpg","Est. Range: $1,100,000 - $1,200,000. Anchor Metric: Hobby/Shop utility (200-amp heated detached garage). Features a creek/babbling brook and is Silver Star bound.","","2026-02-13T19:53:02.190Z","","","","","","",""
"10367087","Watchlist","Delcliffe Historic Waterfront","9739 Delcliffe Road, Vernon, BC V1H 1K9","Vernon","3200000","2800000","10733","850","","6","4","No","5444","0.35 acres","R1","200amp, Grid","Municipal","3","3","3.5","4.2","4.5","6.8","https://www.zealty.ca/property/bc/vernon/9739-delcliffe-road-mls_10367087","https://ddfcdn.realtor.ca/listing/TS638979437572400000/reb19/highres/7/10367087_1.jpg","Est. Range: $2,700,000 - $2,900,000. Anchor Metric: 1908 Historic landmark status + registered dock. Massive scale with heritage character and sandy beach front.","","2026-02-13T19:53:10.757Z","","","","","","",""
"10366059","Watchlist","Terrace Drive Private Resort","486 Terrace Drive, Coldstream, BC V1B 2W9","Coldstream","1275000","1150000","4500","480","","4","4","No","3736","0.70 acres","R1","200amp, Grid","Municipal","3","2","3.2","4.8","4.5","6.5","https://www.zealty.ca/property/bc/coldstream/486-terrace-drive-mls_10366059","https://ddfcdn.realtor.ca/listing/TS638963003703730000/reb19/highres/9/10366059_1.jpg","Est. Range: $1,100,000 - $1,200,000. Anchor Metric: Level-entry utility/Pool (0.7ac private lot). Features heated inground pool, pavilion, and tranquil garden pond.","","2026-02-13T19:53:16.577Z","","","","","","",""
"10353672","Watchlist","Richlands Raw Land holding","00 Richlands Road, Cherryville, BC V0E 2G1","Cherryville","1050000","850000","49","","","","","No","","160.00 acres","NU","Available","Creek","5","4","18.5","22","21.5","45","https://www.zealty.ca/property/bc/cherryville/00-richlands-road-mls_10353672","https://ddfcdn.realtor.ca/listing/TS638888065193400000/reb19/highres/2/10353672_1.jpg","Est. Range: $800,000 - $900,000. Anchor Metric: 160ac raw land holding. Features two creeks on property. Ideal for long-term holding or custom secluded development.","","2026-02-13T19:53:23.873Z","","","","","","",""
"10364048","Watchlist","Grandview Flat Hangar Shop","4767 Grandview Flats N Road, Armstrong, BC V4Y 0P8","Armstrong","1599000","1400000","6200","540","","5","4","Yes","3634","3.56 acres","A1","3-phase, Grid","Well","4","2","6.5","12","11.5","22.5","https://www.zealty.ca/property/bc/armstrong/4767-grandview-flats-n-road-mls_10364048","https://ddfcdn.realtor.ca/listing/TS638943311398370000/reb19/highres/8/10364048_1.jpg","Est. Range: $1,350,000 - $1,450,000. Anchor Metric: Detached hangar utility (70x35 shop with hangar door). Multi-suite setup and 3-phase power availability.","","2026-02-13T19:53:29.619Z","","","","","","",""
"10362953","Watchlist","East Hill Heritage Oasis","2202 26 Street, Vernon, BC V1T 4T2","Vernon","2099000","1850000","7800","610","","5","2","Yes","3769","0.65 acres","R3","200amp, Grid","Municipal","3","2","1.2","0.8","0.5","2.2","https://www.zealty.ca/property/bc/vernon/2202-26-street-mls_10362953","https://ddfcdn.realtor.ca/listing/TS638937947911370000/reb19/highres/3/10362953_1.jpg","Est. Range: $1,800,000 - $1,900,000. Anchor Metric: Heritage character + city location. Heated saltwater pool, 3-bay garage, and detached one-bedroom suite.","","2026-02-13T19:53:35.522Z","","","","","","",""
"10362628","Watchlist","Eagle Ridge Waterfall Estate","1309 Eagle Ridge Road, Lumby, BC V0E 2G4","Lumby","3330000","2900000","4150","310","","3","3","No","3120","25.70 acres","RL","Solar/Grid","Well","5","4","22","45","45.5","65","https://www.zealty.ca/property/bc/lumby/1309-eagle-ridge-road-mls_10362628","https://ddfcdn.realtor.ca/listing/TS638932863694370000/reb19/highres/8/10362628_1.jpg","Est. Range: $2,800,000 - $3,000,000. Anchor Metric: 80ft private waterfall + Mabel Lake access. Off-grid luxury specs with triple detached shop and equestrian quarters.","","2026-02-13T19:53:42.582Z","","","","","","",""
"10337945","Watchlist","Sugar Lake Ridge holding","1433 Sugar Lake Road, Cherryville, BC V0E 2G2","Cherryville","1239000","1100000","3203","460","","3","3","Yes","2326","60.50 acres","NU","200amp, Grid","Well","5","3","15.5","18.2","18.5","48","https://www.zealty.ca/property/bc/cherryville/1433-sugar-lake-road-mls_10337945","https://ddfcdn.realtor.ca/listing/TS638929554730270000/reb19/highres/5/10337945_1.jpg","Est. Range: $1,050,000 - $1,150,000. Anchor Metric: 60ac holding/Privacy. Includes 1-bed cottage and 30x40 workshop. Features vaulted ceilings and in-floor boiler heat.","","2026-02-13T19:53:47.508Z","","","","","","",""
"10358521","Watchlist","Old Kamloops View Farm","7850 Old Kamloops Road, Vernon, BC V1H 1W8","Vernon","1880000","1650000","2474","490","","4","3","Yes","2761","9.80 acres","NU","200amp, Grid","Well","4","3","4.1","5.5","5.8","7.2","https://www.zealty.ca/property/bc/vernon/7850-old-kamloops-road-mls_10358521","https://ddfcdn.realtor.ca/listing/TS638901018855270000/reb19/highres/1/10358521_1.jpg","Est. Range: $1,600,000 - $1,700,000. Anchor Metric: 9.8ac proximity/Swan Lake views. Includes large 30x75 shop and legal secondary rental home.","","2026-02-13T19:53:51.993Z","","","","","","",""
"10334462","Watchlist","Albers Spring Legacy holding","233 Albers Road, Lumby, BC V0E 2G5","Lumby","2000000","1750000","5324","630","","5","4","Potential","5684","155.80 acres","NU","200amp, Grid","Spring","5","3","8.5","12","12.5","32","https://www.zealty.ca/property/bc/lumby/233-albers-road-mls_10334462","https://ddfcdn.realtor.ca/listing/TS639034957015770000/reb19/highres/2/10334462_1.jpg","Est. Range: $1,700,000 - $1,800,000. Anchor Metric: 155ac scale/Spring water rights. Sprawling residence with detached 6-car garage and vast crown land adjacency.","","2026-02-13T19:53:59.381Z","","","","","","",""
"10320824","Watchlist","Walker Road Mabel Luxury","82 Walker Road, Enderby, BC V0E 1V5","Enderby","1345000","1200000","4200","390","","4","4","No","3012","0.31 acres","R1","Grid","Municipal","5","3","18.5","25","24.8","48","https://www.zealty.ca/property/bc/enderby/82-walker-road-mls_10320824","https://ddfcdn.realtor.ca/listing/TS638822376759000000/reb19/highres/4/10320824_1.jpg","Est. Range: $1,150,000 - $1,250,000. Anchor Metric: Mabel Lake niche luxury. Custom kitchen with granite and travertine tiles. Features a 600sqft covered back deck.","","2026-02-13T19:54:05.698Z","","","","","","",""
"10372171","Watchlist","Adventure Bay View Rancher","46 Farchant Way, Vernon, BC V1H 1E3","Vernon","1195000","1100000","4738","420","","4","3","Yes","3398","0.63 acres","R1","200amp, Grid","Municipal","4","2","3.5","12","11.5","14.2","https://www.zealty.ca/property/bc/vernon/46-farchant-way-mls_10372171","https://ddfcdn.realtor.ca/listing/TS639044282337300000/reb19/highres/1/10372171_1.jpg","Est. Range: $1,050,000 - $1,150,000. Renovated retreat with self-contained 2-bed walkout suite. Key driver is the heated/cooled triple garage/workshop plus RV parking. Access to private beach and boat launch.","","2026-02-13T20:01:45.587Z","","","","","","",""
"10372737","Watchlist","Boulter Modern Country Estate","7859 Boulter Road, Vernon, BC V1B 3N2","Vernon","2199000","2025000","5200","550","","6","3","Potential","3697","4.99 acres","NU","200amp, Grid","Well","5","3","6.2","11.8","11.2","14","https://www.zealty.ca/property/bc/vernon/7859-boulter-road-mls_10372737","https://ddfcdn.realtor.ca/listing/TS639039276911970000/reb19/highres/7/10372737_1.jpg","Est. Range: $1,950,000 - $2,100,000. 2022 build by Avalanche Construction. Anchor Metric: High-spec new construction and 5-acre privacy near Silver Star. In-floor heating and 8,000+ sqft of aggregate driveway.","","2026-02-13T20:01:51.160Z","","","","","","",""
"10372524","Watchlist","Lynx Drive Custom Rancher","6032 Lynx Drive, Vernon, BC V1B 3J5","Vernon","1999000","1875000","6840","620","","5","5","Yes","4200","4.99 acres","NU","200amp, Grid","Well","5","3","4.1","8.5","8.2","10.4","https://www.zealty.ca/property/bc/vernon/6032-lynx-drive-mls_10372524","https://ddfcdn.realtor.ca/listing/TS639038231532200000/reb19/highres/4/10372524_1.jpg","Est. Range: $1,800,000 - $1,950,000. Gated driveway leading to a massive 26x42 detached shop (16' ceilings). Saltwater heated pool and artificial turf backyard. Prime North BX utility.","","2026-02-13T20:01:55.877Z","","","","","","",""
"10371825","Watchlist","Nash Drive Lakeside Classic","13709 Nash Drive, Coldstream, BC V1B 1X9","Coldstream","1949000","1825000","7200","510","","4","5","Yes","4430","0.67 acres","R1","200amp, Grid","Municipal","3","2","2.5","1.2","1.5","4.5","https://www.zealty.ca/property/bc/coldstream/13709-nash-drive-mls_10371825","https://ddfcdn.realtor.ca/listing/TS639039132740200000/reb19/highres/5/10371825_1.jpg","Est. Range: $1,750,000 - $1,875,000. Unobstructed Kal Lake views. Anchor Metric: Location scarcity + sub-zero/wolf chef's kitchen. Walkout basement features second kitchen and saltwater pool access.","","2026-02-13T20:02:01.121Z","","","","","","",""
"10365389","Watchlist","Kennedy Lane Luxury View","7509 Kennedy Lane Lane, Vernon, BC V1H 1C4","Vernon","1249000","1312500","5663","480","","5","4","Yes","3940","0.15 acres","R1","Grid","Municipal","3","3","4.2","8.1","7.8","10.2","https://www.zealty.ca/property/bc/vernon/7509-kennedy-lane-lane-mls_10365389","https://ddfcdn.realtor.ca/listing/TS638955289746370000/reb19/highres/9/10365389_1.jpg","Est. Range: $1,250,000 - $1,375,000. 2017 build with ICF foundation and in-floor heating. Panoramic lake views from 492sqft deck. Short walk to beach access. Legal-ready separate suite.","","2026-02-13T20:02:05.628Z","","","","","","",""
"10363520","Watchlist","Silver Star 40-Acre Estate","8100, 8104 Silver Star Road, Vernon, BC V1B 3N1","Vernon","3595000","3350000","13269","950","","4","5","Yes","5995","40.00 acres","NU","600amp, Grid/Diesel","Well/Cistern","5","3","8.5","12","12.5","14.2","https://www.zealty.ca/property/bc/vernon/8100-8104-silver-star-road-mls_10363520","https://ddfcdn.realtor.ca/listing/TS638938910252400000/reb19/highres/0/10363520_1.jpg","Est. Range: $3,200,000 - $3,500,000. Two residences (Main + Carriage house). Anchor Metric: 40-acre non-ALR scale with heated pool, oversized shop, and equestrian barn. Diesel generator backup.","","2026-02-13T20:02:19.234Z","","","","","","",""
